,Datum,Leistung erneuerbar (MW),Leistung erneuerbar (GW)
582,2021-08-05,19166.752916666668,19.166752916666667
583,2021-08-06,27589.725833333334,27.589725833333333
584,2021-08-07,24606.232916666664,24.606232916666663
585,2021-08-08,34864.473333333335,34.864473333333336
586,2021-08-09,31229.81708333333,31.22981708333333
587,2021-08-10,23884.505416666667,23.884505416666666
588,2021-08-11,20233.92125,20.233921249999998
589,2021-08-12,20434.397916666665,20.434397916666665
590,2021-08-13,26113.354583333334,26.113354583333333
591,2021-08-14,30382.095,30.382095
592,2021-08-15,24352.0125,24.3520125
593,2021-08-16,37491.81875,37.49181875
594,2021-08-17,42597.989583333336,42.59798958333334
595,2021-08-18,34657.35791666667,34.65735791666667
596,2021-08-19,25771.16791666667,25.77116791666667
597,2021-08-20,18260.512916666667,18.260512916666666
598,2021-08-21,18288.039166666666,18.288039166666664
599,2021-08-22,21483.147916666665,21.483147916666663
600,2021-08-23,24610.750833333335,24.610750833333334
601,2021-08-24,22994.785,22.994785
602,2021-08-25,31030.30875,31.03030875
603,2021-08-26,29352.403749999998,29.352403749999997
604,2021-08-27,28379.888333333336,28.379888333333337
605,2021-08-28,23886.22875,23.886228749999997
606,2021-08-29,21787.91875,21.78791875
607,2021-08-30,23638.04416666667,23.63804416666667
608,2021-08-31,23927.492499999997,23.927492499999996
609,2021-09-01,20455.79375,20.45579375
610,2021-09-02,20025.120833333334,20.025120833333336
611,2021-09-03,23005.272500000003,23.005272500000004
612,2021-09-04,18829.377916666668,18.82937791666667
613,2021-09-05,21375.750416666666,21.375750416666666
614,2021-09-06,17817.189166666667,17.817189166666665
615,2021-09-07,16551.115833333333,16.551115833333334
616,2021-09-08,21386.962916666667,21.38696291666667
617,2021-09-09,21128.323333333334,21.128323333333334
618,2021-09-10,17762.517499999998,17.762517499999998
619,2021-09-11,18638.491666666665,18.638491666666663
620,2021-09-12,21241.04375,21.24104375
621,2021-09-13,17586.420416666668,17.586420416666666
622,2021-09-14,19187.90166666667,19.18790166666667
623,2021-09-15,18966.135,18.966134999999998
624,2021-09-16,25116.86375,25.11686375
625,2021-09-17,18495.472916666666,18.495472916666667
626,2021-09-18,17474.362083333333,17.474362083333332
627,2021-09-19,20288.661666666667,20.288661666666666
628,2021-09-20,13850.707083333333,13.850707083333333
629,2021-09-21,19277.080833333333,19.277080833333333
630,2021-09-22,21605.455833333333,21.605455833333334
631,2021-09-23,40000.51125,40.00051125
632,2021-09-24,31964.99,31.96499
633,2021-09-25,19589.976666666666,19.589976666666665
634,2021-09-26,17449.33875,17.44933875
635,2021-09-27,21296.1175,21.2961175
636,2021-09-28,17243.966666666667,17.24396666666667
637,2021-09-29,29590.32416666667,29.59032416666667
638,2021-09-30,39183.426666666666,39.18342666666667
639,2021-10-01,37664.56333333333,37.664563333333334
640,2021-10-02,28994.82375,28.99482375
641,2021-10-03,39746.26625,39.74626625
642,2021-10-04,23252.0175,23.2520175
643,2021-10-05,24091.853333333333,24.091853333333333
644,2021-10-06,25603.4975,25.6034975
645,2021-10-07,13413.638333333334,13.413638333333335
646,2021-10-08,18314.637916666667,18.314637916666666
647,2021-10-09,24530.8625,24.530862499999998
648,2021-10-10,19518.065416666668,19.51806541666667
649,2021-10-11,25721.74666666667,25.721746666666668
650,2021-10-12,25634.395416666666,25.634395416666667
651,2021-10-13,20682.56125,20.68256125
652,2021-10-14,27346.0975,27.3460975
653,2021-10-15,34383.393749999996,34.383393749999996
654,2021-10-16,19964.844166666666,19.964844166666666
655,2021-10-17,18523.53,18.523529999999997
656,2021-10-18,20494.72125,20.494721249999998
657,2021-10-19,29950.98708333333,29.95098708333333
658,2021-10-20,47085.894166666665,47.08589416666666
659,2021-10-21,47832.079999999994,47.83208
660,2021-10-22,46047.92125000001,46.04792125000001
661,2021-10-23,26522.846666666668,26.52284666666667
662,2021-10-24,27892.974166666667,27.89297416666667
663,2021-10-25,25271.879166666666,25.271879166666665
664,2021-10-26,26394.037083333333,26.394037083333334
665,2021-10-27,30463.69916666667,30.463699166666668
666,2021-10-28,26673.03958333333,26.67303958333333
667,2021-10-29,31140.74208333333,31.14074208333333
668,2021-10-30,30076.103333333333,30.076103333333332
669,2021-10-31,31340.9476,31.3409476
670,2021-11-01,29431.618749999998,29.43161875
671,2021-11-02,16079.164583333333,16.079164583333334
672,2021-11-03,12774.637916666667,12.774637916666666
673,2021-11-04,22509.095,22.509095000000002
674,2021-11-05,26103.444583333334,26.103444583333335
675,2021-11-06,34817.379166666666,34.81737916666667
676,2021-11-07,41974.832916666666,41.974832916666664
677,2021-11-08,21838.0725,21.8380725
678,2021-11-09,24520.455,24.520455000000002
679,2021-11-10,17337.537500000002,17.337537500000003
680,2021-11-11,13238.100833333332,13.238100833333332
681,2021-11-12,18964.8725,18.964872500000002
682,2021-11-13,15206.134583333333,15.206134583333332
683,2021-11-14,14003.6,14.0036
684,2021-11-15,13867.863333333333,13.867863333333332
685,2021-11-16,8969.209583333333,8.969209583333333
686,2021-11-17,23595.434999999998,23.595435
687,2021-11-18,36873.3525,36.8733525
688,2021-11-19,36642.59583333333,36.64259583333333
689,2021-11-20,28745.61375,28.74561375
690,2021-11-21,22053.42375,22.05342375
691,2021-11-22,20579.892499999998,20.5798925
692,2021-11-23,21924.303750000003,21.924303750000004
693,2021-11-24,16990.79125,16.990791249999997
694,2021-11-25,20085.94125,20.08594125
695,2021-11-26,25149.884166666667,25.149884166666666
696,2021-11-27,18756.525416666667,18.75652541666667
697,2021-11-28,14043.808333333334,14.043808333333335
698,2021-11-29,17710.625833333335,17.710625833333335
699,2021-11-30,43248.69,43.24869
700,2021-12-01,47817.81958333333,47.81781958333333
701,2021-12-02,29009.19125,29.00919125
702,2021-12-03,39910.520416666666,39.910520416666664
703,2021-12-04,19566.485833333332,19.56648583333333
704,2021-12-05,21331.57458333333,21.33157458333333
705,2021-12-06,19994.501666666667,19.994501666666668
706,2021-12-07,28673.678750000003,28.673678750000004
707,2021-12-08,31107.315416666668,31.10731541666667
708,2021-12-09,17038.99541666667,17.03899541666667
709,2021-12-10,15738.980000000001,15.738980000000002
710,2021-12-11,15271.847499999998,15.271847499999998
711,2021-12-12,26280.217916666665,26.280217916666665
712,2021-12-13,20042.78625,20.042786250000002
713,2021-12-14,18207.951250000002,18.20795125
714,2021-12-15,24323.68875,24.323688750000002
715,2021-12-16,16816.654166666667,16.816654166666666
716,2021-12-17,15019.57125,15.01957125
717,2021-12-18,20912.799166666668,20.912799166666666
718,2021-12-19,32791.21083333334,32.79121083333334
719,2021-12-20,16397.025833333333,16.397025833333334
720,2021-12-21,12029.395416666666,12.029395416666667
721,2021-12-22,16216.064166666665,16.216064166666666
722,2021-12-23,24510.693750000002,24.51069375
723,2021-12-24,28355.302916666667,28.355302916666666
724,2021-12-25,16165.63125,16.16563125
725,2021-12-26,22244.565416666665,22.244565416666664
726,2021-12-27,25231.99,25.231990000000003
727,2021-12-28,29690.702916666665,29.690702916666666
728,2021-12-29,22096.32375,22.09632375
729,2021-12-30,41196.965000000004,41.196965000000006
730,2021-12-31,42659.14125,42.65914125
731,2022-01-01,30473.024583333332,30.47302458333333
732,2022-01-02,40445.7575,40.4457575
733,2022-01-03,44501.4775,44.5014775
734,2022-01-04,27115.385416666668,27.11538541666667
735,2022-01-05,43373.36666666667,43.37336666666667
736,2022-01-06,25458.529166666664,25.458529166666665
737,2022-01-07,34856.12416666667,34.85612416666667
738,2022-01-08,32180.912916666668,32.18091291666667
739,2022-01-09,31028.18291666667,31.02818291666667
740,2022-01-10,11938.194166666666,11.938194166666666
741,2022-01-11,16154.825833333334,16.154825833333334
742,2022-01-12,17001.740833333333,17.001740833333333
743,2022-01-13,31207.832916666666,31.207832916666668
744,2022-01-14,28248.865416666667,28.248865416666668
745,2022-01-15,12678.18,12.678180000000001
746,2022-01-16,29587.45041666667,29.58745041666667
747,2022-01-17,39038.71791666667,39.03871791666667
748,2022-01-18,18190.3,18.1903
749,2022-01-19,35671.135,35.671135
750,2022-01-20,43308.99083333334,43.30899083333334
751,2022-01-21,35276.80625,35.27680625
752,2022-01-22,23378.55791666667,23.37855791666667
753,2022-01-23,14545.695833333333,14.545695833333333
754,2022-01-24,14612.693333333335,14.612693333333334
755,2022-01-25,14571.96,14.571959999999999
756,2022-01-26,27677.89791666667,27.67789791666667
757,2022-01-27,43840.63458333333,43.84063458333333
758,2022-01-28,37211.65,37.21165
759,2022-01-29,47067.31,47.06731
760,2022-01-30,42913.768749999996,42.913768749999996
761,2022-01-31,28737.685,28.737685000000003
762,2022-02-01,43054.16583333333,43.054165833333336
763,2022-02-02,41565.275416666664,41.565275416666665
764,2022-02-03,27147.460000000003,27.147460000000002
765,2022-02-04,40189.345,40.189345
766,2022-02-05,48717.151666666665,48.717151666666666
767,2022-02-06,48494.64000000001,48.494640000000004
768,2022-02-07,45864.11625,45.86411625
769,2022-02-08,43006.025416666664,43.00602541666667
770,2022-02-09,35637.66583333333,35.63766583333333
771,2022-02-10,26968.934999999998,26.968935
772,2022-02-11,30044.485,30.044485
773,2022-02-12,31820.656666666666,31.820656666666665
774,2022-02-13,43213.6175,43.2136175
775,2022-02-14,44072.267916666664,44.07226791666666
776,2022-02-15,36734.48625,36.73448625
777,2022-02-16,49454.935,49.454935
778,2022-02-17,52976.387500000004,52.9763875
779,2022-02-18,43572.99291666666,43.572992916666664
780,2022-02-19,49141.17291666666,49.14117291666666
781,2022-02-20,46980.799166666664,46.980799166666664
782,2022-02-21,52248.39208333333,52.248392083333336
783,2022-02-22,45633.08625,45.63308625
784,2022-02-23,41599.39791666667,41.59939791666667
785,2022-02-24,43866.70458333333,43.86670458333333
786,2022-02-25,45745.84166666667,45.745841666666664
787,2022-02-26,20193.545416666664,20.193545416666662
788,2022-02-27,29449.990833333333,29.449990833333334
789,2022-02-28,29762.725416666668,29.76272541666667
790,2022-03-01,22782.806249999998,22.782806249999997
791,2022-03-02,15480.755833333335,15.480755833333335
792,2022-03-03,20492.844166666666,20.492844166666664
793,2022-03-04,21094.340833333332,21.09434083333333
794,2022-03-05,20511.475000000002,20.511475
795,2022-03-06,16618.249583333334,16.618249583333334
796,2022-03-07,20184.89875,20.18489875
797,2022-03-08,25564.727916666667,25.564727916666666
798,2022-03-09,23373.829166666666,23.373829166666667
799,2022-03-10,33342.00041666667,33.34200041666667
800,2022-03-11,46020.010416666664,46.020010416666665
801,2022-03-12,36025.28791666667,36.02528791666667
802,2022-03-13,33761.97541666667,33.761975416666665
803,2022-03-14,23404.31583333333,23.40431583333333
804,2022-03-15,13297.850833333332,13.297850833333332
805,2022-03-16,25133.14375,25.13314375
806,2022-03-17,27518.430833333332,27.518430833333333
807,2022-03-18,24945.289166666666,24.945289166666665
808,2022-03-19,37515.64708333334,37.515647083333334
809,2022-03-20,41578.012500000004,41.57801250000001
810,2022-03-21,26948.193750000002,26.94819375
811,2022-03-22,20299.726666666666,20.299726666666665
812,2022-03-23,18747.549166666668,18.74754916666667
813,2022-03-24,18136.87875,18.13687875
814,2022-03-25,20948.13708333333,20.948137083333332
815,2022-03-26,26416.76,26.41676
816,2022-03-27,19971.203478260868,19.97120347826087
817,2022-03-28,22694.030833333334,22.694030833333333
818,2022-03-29,19936.797916666666,19.936797916666666
819,2022-03-30,15166.64,15.16664
820,2022-03-31,30261.61375,30.261613750000002
821,2022-04-01,37193.097916666666,37.193097916666666
822,2022-04-02,28731.013333333332,28.731013333333333
823,2022-04-03,24313.68375,24.31368375
824,2022-04-04,49239.085,49.239084999999996
825,2022-04-05,34608.07875,34.60807875
826,2022-04-06,45974.996666666666,45.97499666666667
827,2022-04-07,53084.45875,53.084458749999996
828,2022-04-08,38630.58,38.63058
829,2022-04-09,41697.24375,41.69724375
830,2022-04-10,35791.23875,35.79123875
831,2022-04-11,25034.322083333333,25.034322083333333
832,2022-04-12,35644.36375,35.64436375
833,2022-04-13,25553.900833333333,25.553900833333334
834,2022-04-14,22555.374166666665,22.555374166666663
835,2022-04-15,22118.274999999998,22.118274999999997
836,2022-04-16,28256.665416666667,28.256665416666667
837,2022-04-17,26932.267083333336,26.932267083333336
838,2022-04-18,25662.080833333337,25.662080833333338
839,2022-04-19,27371.73125,27.37173125
840,2022-04-20,26856.077916666665,26.856077916666667
841,2022-04-21,25589.39125,25.589391250000002
842,2022-04-22,36584.56875,36.584568749999995
843,2022-04-23,38169.11958333333,38.169119583333334
844,2022-04-24,33885.121250000004,33.885121250000005
845,2022-04-25,20690.040833333333,20.69004083333333
846,2022-04-26,18032.5275,18.0325275
847,2022-04-27,19498.922083333335,19.498922083333333
848,2022-04-28,23425.342083333333,23.425342083333334
849,2022-04-29,21674.899166666666,21.674899166666666
850,2022-04-30,19165.838333333333,19.165838333333333
851,2022-05-01,16432.6025,16.4326025
852,2022-05-02,20006.3975,20.0063975
853,2022-05-03,21785.810833333333,21.785810833333333
854,2022-05-04,17933.198333333334,17.933198333333333
855,2022-05-05,17939.545833333334,17.939545833333334
856,2022-05-06,18401.156666666666,18.401156666666665
857,2022-05-07,20593.590833333332,20.59359083333333
858,2022-05-08,22952.42,22.952419999999996
859,2022-05-09,23463.30916666667,23.46330916666667
860,2022-05-10,30873.89625,30.87389625
861,2022-05-11,35413.695,35.413695
862,2022-05-12,35337.35916666667,35.337359166666666
863,2022-05-13,33122.47625,33.12247625
864,2022-05-14,30450.26291666667,30.45026291666667
865,2022-05-15,24426.743749999998,24.426743749999996
866,2022-05-16,28503.52625,28.50352625
867,2022-05-17,21959.145833333332,21.95914583333333
868,2022-05-18,28066.549166666664,28.066549166666665
869,2022-05-19,28039.004166666666,28.039004166666665
870,2022-05-20,27397.374583333334,27.397374583333335
871,2022-05-21,40129.752916666665,40.12975291666667
872,2022-05-22,22265.314166666667,22.265314166666666
873,2022-05-23,34529.379583333335,34.52937958333334
874,2022-05-24,31532.046666666665,31.532046666666666
875,2022-05-25,30651.673333333336,30.651673333333335
876,2022-05-26,39447.261666666665,39.44726166666666
877,2022-05-27,43982.06625,43.98206625
878,2022-05-28,41114.50541666667,41.11450541666667
879,2022-05-29,26264.465833333335,26.264465833333336
880,2022-05-30,19307.6325,19.3076325
881,2022-05-31,19953.859583333335,19.953859583333333
882,2022-06-01,23243.62375,23.243623749999998
883,2022-06-02,27355.346250000002,27.355346250000004
884,2022-06-03,24444.298333333336,24.444298333333336
885,2022-06-04,23562.24666666667,23.56224666666667
886,2022-06-05,28035.729583333334,28.035729583333335
887,2022-06-06,35103.09333333333,35.103093333333334
888,2022-06-07,29972.189583333336,29.972189583333336
889,2022-06-08,21701.181249999998,21.701181249999998
890,2022-06-09,23649.85875,23.64985875
891,2022-06-10,25583.653749999998,25.583653749999996
892,2022-06-11,26064.86333333333,26.06486333333333
893,2022-06-12,27011.515,27.011515
894,2022-06-13,31125.17916666667,31.12517916666667
895,2022-06-14,25201.35208333333,25.201352083333333
896,2022-06-15,23369.624583333334,23.369624583333334
897,2022-06-16,25234.525833333333,25.234525833333333
898,2022-06-17,25338.744166666667,25.338744166666668
899,2022-06-18,29993.584583333333,29.993584583333334
900,2022-06-19,28592.551666666666,28.592551666666665
901,2022-06-20,24066.390833333335,24.066390833333333
902,2022-06-21,25560.7175,25.5607175
903,2022-06-22,19582.06,19.582060000000002
904,2022-06-23,25575.091666666664,25.575091666666662
905,2022-06-24,27980.4375,27.9804375
906,2022-06-25,21629.12875,21.62912875
907,2022-06-26,21688.85375,21.68885375
908,2022-06-27,22102.145833333332,22.10214583333333
909,2022-06-28,22024.155,22.024155
910,2022-06-29,23356.277083333334,23.356277083333335
911,2022-06-30,25180.91125,25.18091125
912,2022-07-01,24111.078333333335,24.111078333333335
913,2022-07-02,27073.9825,27.0739825
914,2022-07-03,26518.74666666667,26.51874666666667
915,2022-07-04,27016.222916666666,27.016222916666667
916,2022-07-05,27622.09708333333,27.62209708333333
917,2022-07-06,28545.546666666665,28.545546666666667
918,2022-07-07,32927.5325,32.9275325
919,2022-07-08,30074.143333333337,30.074143333333335
920,2022-07-09,30296.297916666666,30.296297916666667
921,2022-07-10,31522.0,31.522
922,2022-07-11,20063.957916666666,20.063957916666666
923,2022-07-12,23329.278749999998,23.329278749999997
924,2022-07-13,27405.273750000004,27.405273750000003
925,2022-07-14,28087.67583333333,28.087675833333332
926,2022-07-15,28622.5425,28.622542499999998
927,2022-07-16,33336.01625,33.33601625
928,2022-07-17,23923.3725,23.923372500000003
929,2022-07-18,21991.155416666665,21.991155416666665
930,2022-07-19,24564.122916666664,24.564122916666662
931,2022-07-20,32298.982916666664,32.29898291666667
932,2022-07-21,24582.214583333334,24.582214583333336
933,2022-07-22,23146.444999999996,23.146444999999996
934,2022-07-23,21444.936666666665,21.444936666666663
935,2022-07-24,25135.474166666667,25.13547416666667
936,2022-07-25,33570.20041666667,33.570200416666665
937,2022-07-26,30040.45708333333,30.04045708333333
938,2022-07-27,26565.780833333334,26.565780833333335
939,2022-07-28,23080.076666666664,23.080076666666663
940,2022-07-29,22657.575416666663,22.657575416666663
941,2022-07-30,19772.994166666667,19.772994166666667
942,2022-07-31,20235.818333333333,20.235818333333334
943,2022-08-01,21988.95708333333,21.988957083333332
944,2022-08-02,23628.985833333336,23.628985833333335
945,2022-08-03,24389.9375,24.3899375
946,2022-08-04,23156.646666666667,23.156646666666667
947,2022-08-05,23291.975833333334,23.291975833333336
948,2022-08-06,24030.033333333336,24.030033333333336
949,2022-08-07,21968.989583333332,21.968989583333332
950,2022-08-08,21301.802083333332,21.30180208333333
951,2022-08-09,23209.60208333333,23.20960208333333
952,2022-08-10,23704.469166666666,23.704469166666666
953,2022-08-11,24470.446666666667,24.470446666666668
954,2022-08-12,25474.691666666666,25.474691666666665
955,2022-08-13,22453.005,22.453005
956,2022-08-14,25040.681249999998,25.04068125
957,2022-08-15,21630.464583333334,21.630464583333335
958,2022-08-16,20256.583333333332,20.25658333333333
959,2022-08-17,18534.864583333332,18.53486458333333
960,2022-08-18,18536.825416666667,18.536825416666666
961,2022-08-19,15408.1175,15.4081175
962,2022-08-20,16808.568750000002,16.808568750000003
963,2022-08-21,21178.231666666667,21.178231666666665
964,2022-08-22,18663.18625,18.66318625
965,2022-08-23,22476.9675,22.476967499999997
966,2022-08-24,22049.485833333336,22.049485833333335
967,2022-08-25,25085.66125,25.08566125
968,2022-08-26,20562.170000000002,20.562170000000002
969,2022-08-27,19463.282916666667,19.463282916666667
970,2022-08-28,26694.58083333333,26.69458083333333
971,2022-08-29,21710.77375,21.71077375
972,2022-08-30,22281.7325,22.281732499999997
973,2022-08-31,21610.906666666666,21.610906666666665
974,2022-09-01,23113.169166666663,23.113169166666662
975,2022-09-02,30113.645833333332,30.113645833333333
976,2022-09-03,31666.22,31.666220000000003
977,2022-09-04,26703.1875,26.7031875
978,2022-09-05,29711.31583333333,29.71131583333333
979,2022-09-06,29324.2375,29.3242375
980,2022-09-07,21091.652916666666,21.091652916666668
981,2022-09-08,22118.03916666667,22.11803916666667
982,2022-09-09,22793.425,22.793425
983,2022-09-10,18519.350833333334,18.519350833333334
984,2022-09-11,15135.3225,15.135322500000001
985,2022-09-12,20047.319583333334,20.047319583333334
986,2022-09-13,26057.675416666665,26.057675416666665
987,2022-09-14,17682.057083333333,17.682057083333333
988,2022-09-15,28470.189166666667,28.470189166666668
989,2022-09-16,37746.316249999996,37.74631625
990,2022-09-17,38212.56125,38.21256125
991,2022-09-18,37251.64333333333,37.251643333333334
992,2022-09-19,32626.75375,32.62675375
993,2022-09-20,20382.16833333333,20.382168333333333
994,2022-09-21,17054.419583333332,17.05441958333333
995,2022-09-22,18418.075833333332,18.418075833333333
996,2022-09-23,19803.553333333333,19.803553333333333
997,2022-09-24,16308.355833333333,16.308355833333334
998,2022-09-25,15962.02625,15.962026250000001
999,2022-09-26,33760.285416666666,33.76028541666667
1000,2022-09-27,26093.885416666668,26.09388541666667
1001,2022-09-28,15388.026666666667,15.388026666666667
1002,2022-09-29,15245.732083333334,15.245732083333333
1003,2022-09-30,22000.89125,22.000891250000002
1004,2022-10-01,39703.01833333333,39.70301833333333
1005,2022-10-02,35573.75,35.57375
1006,2022-10-03,27974.135833333334,27.974135833333335
1007,2022-10-04,26485.07083333333,26.48507083333333
1008,2022-10-05,39757.93916666667,39.757939166666674
1009,2022-10-06,36479.619166666664,36.479619166666666
1010,2022-10-07,30190.66916666667,30.19066916666667
1011,2022-10-08,30646.127916666668,30.646127916666668
1012,2022-10-09,25044.13875,25.04413875
1013,2022-10-10,30618.217916666665,30.618217916666666
1014,2022-10-11,20252.469166666666,20.252469166666664
1015,2022-10-12,16739.542083333334,16.739542083333333
1016,2022-10-13,17707.26958333333,17.707269583333332
1017,2022-10-14,16442.547916666666,16.442547916666665
1018,2022-10-15,23251.230833333335,23.251230833333334
1019,2022-10-16,27496.215833333335,27.496215833333334
1020,2022-10-17,27452.193750000002,27.452193750000003
1021,2022-10-18,19344.154583333333,19.34415458333333
1022,2022-10-19,18629.033333333333,18.629033333333332
1023,2022-10-20,33356.207916666666,33.35620791666667
1024,2022-10-21,19807.947916666668,19.807947916666667
1025,2022-10-22,21690.010833333334,21.690010833333332
1026,2022-10-23,24046.40291666667,24.04640291666667
1027,2022-10-24,38601.15916666667,38.60115916666667
1028,2022-10-25,29847.7,29.8477
1029,2022-10-26,22042.514583333334,22.042514583333332
1030,2022-10-27,27090.023749999997,27.090023749999997
1031,2022-10-28,28889.722916666666,28.889722916666667
1032,2022-10-29,18269.720833333333,18.269720833333334
1033,2022-10-30,18670.8072,18.6708072
1034,2022-10-31,18385.640833333335,18.385640833333333
1035,2022-11-01,34507.162083333336,34.507162083333334
1036,2022-11-02,38372.875,38.372875
1037,2022-11-03,35076.32,35.07632
1038,2022-11-04,24312.41458333333,24.312414583333332
1039,2022-11-05,24737.8125,24.7378125
1040,2022-11-06,35556.58583333334,35.55658583333334
1041,2022-11-07,37949.84916666667,37.94984916666667
1042,2022-11-08,37074.32125,37.074321250000004
1043,2022-11-09,36327.184583333335,36.327184583333334
1044,2022-11-10,34979.5475,34.9795475
1045,2022-11-11,30523.337083333332,30.52333708333333
1046,2022-11-12,15219.234166666667,15.219234166666666
1047,2022-11-13,21788.092083333333,21.788092083333332
1048,2022-11-14,28359.048333333336,28.359048333333337
1049,2022-11-15,25664.02625,25.66402625
1050,2022-11-16,30427.711666666666,30.427711666666667
1051,2022-11-17,38303.168750000004,38.303168750000005
1052,2022-11-18,25986.466666666664,25.986466666666665
1053,2022-11-19,17057.865416666667,17.05786541666667
1054,2022-11-20,14758.639166666668,14.758639166666669
1055,2022-11-21,19349.240833333333,19.349240833333333
1056,2022-11-22,28974.977499999997,28.974977499999998
1057,2022-11-23,28757.280833333334,28.757280833333333
1058,2022-11-24,23279.038750000003,23.279038750000005
1059,2022-11-25,21836.37958333333,21.836379583333333
1060,2022-11-26,16973.87958333333,16.973879583333332
1061,2022-11-27,25742.545833333334,25.742545833333335
1062,2022-11-28,23072.689583333336,23.072689583333336
1063,2022-11-29,11519.832499999999,11.519832499999998
1064,2022-11-30,11366.035416666666,11.366035416666666
1065,2022-12-01,11632.47875,11.63247875
1066,2022-12-02,19301.924166666668,19.301924166666666
1067,2022-12-03,18707.398333333334,18.707398333333334
1068,2022-12-04,19175.564583333333,19.175564583333333
1069,2022-12-05,16769.585833333334,16.769585833333334
1070,2022-12-06,13533.7525,13.5337525
1071,2022-12-07,23769.412916666668,23.769412916666667
1072,2022-12-08,15294.75,15.29475
1073,2022-12-09,12126.306666666665,12.126306666666666
1074,2022-12-10,10684.41,10.68441
1075,2022-12-11,10549.177083333334,10.549177083333333
1076,2022-12-12,12458.327916666667,12.458327916666667
1077,2022-12-13,17276.850000000002,17.276850000000003
1078,2022-12-14,16986.654583333333,16.986654583333333
1079,2022-12-15,17924.5925,17.9245925
1080,2022-12-16,12086.398333333333,12.086398333333333
1081,2022-12-17,15338.525,15.338524999999999
1082,2022-12-18,25285.063333333335,25.285063333333337
1083,2022-12-19,36126.1425,36.1261425
1084,2022-12-20,35675.583333333336,35.675583333333336
1085,2022-12-21,25857.32875,25.85732875
1086,2022-12-22,28840.28,28.84028
1087,2022-12-23,20868.243749999998,20.868243749999998
1088,2022-12-24,26456.48375,26.45648375
1089,2022-12-25,24172.410416666666,24.172410416666665
1090,2022-12-26,36671.05458333333,36.67105458333333
1091,2022-12-27,37974.49958333333,37.97449958333333
1092,2022-12-28,42530.345,42.530345000000004
1093,2022-12-29,42625.769583333335,42.62576958333334
1094,2022-12-30,40815.917083333334,40.81591708333333
1095,2022-12-31,39727.71958333333,39.72771958333333
1096,2023-01-01,34838.83458333334,34.83883458333334
1097,2023-01-02,34375.54625,34.37554625
1098,2023-01-03,25696.56708333333,25.69656708333333
1099,2023-01-04,50302.28125,50.30228125
1100,2023-01-05,35192.97875,35.19297875
1101,2023-01-06,33837.583333333336,33.837583333333335
1102,2023-01-07,31837.205416666668,31.837205416666666
1103,2023-01-08,32418.9275,32.4189275
1104,2023-01-09,29393.757500000003,29.393757500000003
1105,2023-01-10,32156.381250000002,32.15638125
1106,2023-01-11,39813.47583333334,39.813475833333335
1107,2023-01-12,50165.5625,50.1655625
1108,2023-01-13,49666.825000000004,49.666825
1109,2023-01-14,47368.25916666666,47.36825916666666
1110,2023-01-15,47331.10166666666,47.33110166666666
1111,2023-01-16,36166.64708333334,36.16664708333334
1112,2023-01-17,31485.40125,31.48540125
1113,2023-01-18,23022.3,23.022299999999998
1114,2023-01-19,28932.034166666668,28.932034166666668
1115,2023-01-20,12592.010833333334,12.592010833333333
1116,2023-01-21,20971.999166666665,20.971999166666663
1117,2023-01-22,17801.535416666666,17.801535416666667
1118,2023-01-23,12778.717499999999,12.778717499999999
1119,2023-01-24,11397.200833333334,11.397200833333335
1120,2023-01-25,12038.9225,12.0389225
1121,2023-01-26,13807.262916666667,13.807262916666666
1122,2023-01-27,16263.63375,16.26363375
1123,2023-01-28,12845.636250000001,12.845636250000002
1124,2023-01-29,28277.684999999998,28.277684999999998
1125,2023-01-30,42092.7925,42.0927925
1126,2023-01-31,41537.14625,41.53714625
1127,2023-02-01,47661.284583333334,47.661284583333334
1128,2023-02-02,34611.447916666664,34.61144791666666
1129,2023-02-03,46962.50875,46.96250875
1130,2023-02-04,18055.325833333332,18.05532583333333
1131,2023-02-05,19465.2975,19.465297500000002
1132,2023-02-06,13575.777499999998,13.5757775
1133,2023-02-07,17785.441666666666,17.785441666666667
1134,2023-02-08,24237.092916666665,24.237092916666665
1135,2023-02-09,30652.914999999997,30.652914999999997
1136,2023-02-10,31817.743749999998,31.817743749999998
1137,2023-02-11,33459.636666666665,33.45963666666667
1138,2023-02-12,13975.352916666669,13.975352916666669
1139,2023-02-13,13992.850416666666,13.992850416666666
1140,2023-02-14,13549.86,13.54986
1141,2023-02-15,17222.913333333334,17.222913333333334
1142,2023-02-16,28760.341666666664,28.760341666666662
1143,2023-02-17,47529.25958333333,47.529259583333335
1144,2023-02-18,39160.356250000004,39.16035625000001
1145,2023-02-19,27528.364583333332,27.52836458333333
1146,2023-02-20,47587.41916666667,47.58741916666666
1147,2023-02-21,28013.30125,28.01330125
1148,2023-02-22,17184.495,17.184495
1149,2023-02-23,16852.6775,16.852677500000002
1150,2023-02-24,33506.27291666667,33.50627291666667
1151,2023-02-25,37932.95083333333,37.93295083333333
1152,2023-02-26,27077.84125,27.077841250000002
1153,2023-02-27,19619.609583333335,19.619609583333336
1154,2023-02-28,20269.220833333333,20.269220833333332
1155,2023-03-01,21489.140833333335,21.489140833333334
1156,2023-03-02,20165.08625,20.16508625
1157,2023-03-03,20361.94208333333,20.361942083333332
1158,2023-03-04,29961.91458333333,29.961914583333332
1159,2023-03-05,22512.419166666663,22.512419166666664
1160,2023-03-06,20316.517916666668,20.31651791666667
